date,link_name,name,surname,race,role,region,quote,lane,date_release,image,image_spell_1,image_spell_2,image_spell_3,image_spell_4,image_passive
2034-05-01,ashe,アッシュ,氷の射手,,マークスマン,フレヨルド,「一つの一族。一つの民。フレヨルドを一つに」,ADC,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ashe_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AsheQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Volley.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AsheSpiritOfTheHawk.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EnchantedCrystalArrow.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Ashe_P.png
2034-04-25,aurelionsol,オレリオン・ソル,星を創りし者,,メイジ,ルーンテラ,「怯え。崇拝。命乞い。どれも当然の反応だ」,Mid,2016-03-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/AurelionSol_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AurelionSolQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AurelionSolW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AurelionSolE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AurelionSolR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/AurelionSolP.png
2034-05-13,aurora,オーロラ,世界の狭間の魔女,ヴァスタヤ,メイジ,フレヨルド,ワタシには霊的領域も物質領域も同時に見える。この混ざり合った世界は私だけのもの…って何だかステキ,,,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Aurora_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AuroraQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AuroraW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AuroraE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AuroraR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/AuroraPassive.Aurora.png
2034-12-03,azir,アジール,砂塵の皇帝,,メイジ,シュリーマ,「かつてルーンテラにその栄華を誇ったシュリーマ。余が必ずや取り戻す」,Mid,2014-09-16,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Azir_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AzirQWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AzirW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AzirEWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AzirR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Azir_Passive.png
2034-06-21,bard,ライズ,流離いの庇護者,,サポート,ルーンテラ,「彼の足音の鐘の音は変化の響きだ」,Support,2015-03-12,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Bard_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BardQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BardW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BardE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BardR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Bard_Passive.png
2034-10-14,belveth,ベル＝ヴェス,ヴォイドの女帝,,ファイター,ヴォイド,「世界の終わりではない。我と置き換わるのだ──子が親を喰らうように」,Jungle,2022-06-09,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Belveth_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BelvethQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BelvethW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BelvethE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BelvethR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Belveth_Passive.png
2034-04-19,blitzcrank,ブリッツクランク,偉大なるスチームゴーレム,,タンク,ゾウン,「歯車一ツ回ルダケデ、全テハ変ワル」,Support,2009-09-02,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Blitzcrank_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RocketGrab.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Overdrive.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PowerFist.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/StaticField.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Blitzcrank_ManaBarrier.png
2034-07-19,brand,ブランド,復讐の炎,,メイジ,ルーンテラ,「この地は炎に包まれるだろう。舞い上がった火の粉でも風でもなく、我が復讐によって」,Mid,2011-04-12,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Brand_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BrandQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BrandW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BrandE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BrandR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/BrandP.png
2034-06-19,braum,ブラウム,フレヨルドの漢気,,サポート,フレヨルド,「今日は敵同士として戦うが、明日は肩を並べて戦う兄弟かもな」,Support,2014-05-12,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Braum_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BraumQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BraumW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BraumE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BraumRWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Braum_Passive.png
2034-11-11,briar,ブライアー,枷と飢え,,ファイター,ノクサス,「あたしは自分を見失ってるんじゃない。自分から自由になってるの」,Jungle,2023-09-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Briar_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BriarQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BriarW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BriarE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BriarR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/BriarP.png
2034-07-01,caitlyn,ケイトリン,ピルトーヴァーの保安官,,マークスマン,ピルトーヴァー,「最高のハンターになるには、獲物の気持ちがわからなくてはね」,ADC,2011-01-04,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Caitlyn_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CaitlynQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CaitlynW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CaitlynE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CaitlynR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Caitlyn_Headshot.png
2034-10-26,camille,カミール,スチールシャドウ,,ファイター,ピルトーヴァー,「私の仕事は正確無比」,Top,2016-12-07,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Camille_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CamilleQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CamilleW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CamilleE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CamilleR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Camille_Passive.png
2034-02-01,cassiopeia,カシオペア,毒蛇の抱擁,,メイジ,ノクサス,「秘密は刃よりも危ないわ…」,Mid,2010-12-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Cassiopeia_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CassiopeiaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CassiopeiaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CassiopeiaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CassiopeiaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Cassiopeia_Passive.png
2034-08-24,chogath,チョ＝ガス,未知なる恐怖,,タンク,ヴォイド,「魂をヴォイドに食わせろ！」,Top,2009-06-26,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Chogath_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Rupture.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FeralScream.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VorpalSpikes.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Feast.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/GreenTerror_TailSpike.png
2034-03-11,corki,コーキ,豪気の爆撃手,,マークスマン,バンドルシティ,「空より降りたる死！」,Mid,2009-09-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Corki_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PhosphorusBomb.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CarpetBomb.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GGun.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MissileBarrage.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Corki_RapidReload.png
2034-04-26,darius,ダリウス,ノクサスの戦斧,,ファイター,ノクサス,「歴史に残るは勝者の名のみ。ノクサスと共に起て。己の名を永遠に刻むのだ」,Top,2012-05-23,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Darius_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DariusCleave.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DariusNoxianTacticsONH.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DariusAxeGrabCone.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DariusExecute.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Darius_Icon_Hemorrhage.png
2034-05-10,diana,ダイアナ,嘲りの月,,ファイター,ターゴン,「私は、月の意志を駆ける光」,Jungle,2012-08-07,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Diana_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DianaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DianaOrbs.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DianaTeleport.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DianaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Diana_Passive_LunarBlade.png
2034-06-05,draven,ドレイヴン,栄光ある処刑人,,マークスマン,ノクサス,「何をもって『最高』とするか。それは俺の気分次第なのさ」,ADC,2012-06-06,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Draven_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DravenSpinning.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DravenFury.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DravenDoubleShot.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DravenRCast.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Draven_passive.png
2034-09-28,drmundo,ドクター・ムンド,ゾウンの狂人,,ファイター,ゾウン,「ムンド、とても良い医者。患者が戻って来ない」,Top,2009-09-02,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/DrMundo_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DrMundoQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DrMundoW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DrMundoE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DrMundoR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/DrMundo_P.png
2034-08-17,ekko,エコー,砕けた時を渡る少年,,アサシン,ゾウン,「オレの装置は、思った通りに動かなかった時が一番スゴイんだ…つまり、ほとんどの時だけどな」,Jungle,2015-05-29,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ekko_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EkkoQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EkkoW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EkkoE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EkkoR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Ekko_P.png
2034-07-05,elise,エリス,蜘蛛の女帝,,メイジ,シャドウアイル,「美もまた力。そしてどんな剣よりも鋭く刺さる」,Jungle,2012-10-26,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Elise_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EliseHumanQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EliseHumanW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EliseHumanE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EliseR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/ElisePassive.png
2034-03-31,evelynn,イブリン,苦悶の抱擁,,アサシン,ルーンテラ,「ねぇ…今夜は何をして過ごすの？私と一緒にあなたの苦痛の泉を溢れさせてみない？」,Jungle,2009-05-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Evelynn_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EvelynnQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EvelynnW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EvelynnE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EvelynnR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Evelynn_Passive.png
2034-10-01,ezreal,エズリアル,光の冒険心,,マークスマン,ピルトーヴァー,「規則を知らなきゃ、破ることはできないだろ？」,ADC,2010-03-16,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ezreal_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EzrealQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EzrealW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EzrealE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/EzrealR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Ezreal_RisingSpellForce.png
2034-03-01,fiddlesticks,～名もなき犠牲者,古の恐怖,,メイジ,ルーンテラ,「奴は我々を刈り取っている。我々が何を恐れているのか知っているんだ」,Jungle,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Fiddlesticks_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FiddleSticksQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FiddleSticksW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FiddleSticksE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FiddleSticksR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/FiddlesticksP.png
2034-11-07,fiora,フィオラ,高潔なるデュエリスト,,ファイター,デマーシア,「名誉の名の元に、私はあなたを倒すためここに来た。あなたは何の名誉も持っていないけど、どのみち死は免れない」,Top,2012-02-29,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Fiora_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FioraQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FioraW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FioraE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FioraR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Fiora_P.png
2034-02-13,fizz,フィズ,波間のトリックスター,,アサシン,ルーンテラ,「あんたたちは水中で呼吸することもできないのか。つまんないな」,Mid,2011-11-15,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Fizz_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FizzQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FizzW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FizzE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/FizzR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Fizz_P.png
2034-08-05,galio,ガリオ,伝説の巨像,,タンク,デマーシア,「デマーシアの民よ、俺に任せろ！やっとこの体が動かせる！」,Mid,2010-08-10,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Galio_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GalioQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GalioW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GalioE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GalioR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Galio_Passive.png
2034-03-20,gangplank,ガングプランク,大海原の大災厄,,ファイター,ビルジウォーター,「俺はてめえがズボンをションベンまみれにしてた頃にゃあ、殺しと略奪に明け暮れ、ノクサスの戦艦を沈めてたんだよ、小僧。あまり俺に構わないほうが身のためだ」,Top,2009-08-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gangplank_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GangplankQWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GangplankW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GangplankE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GangplankR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Gangplank_Passive.png
2034-03-06,garen,ガレン,デマーシアの勇士,,ファイター,デマーシア,「この王国とその人々は、俺に何もかもを与えてくれた。ならば男子たるもの、全てを捧げて当然だろう？」,Top,2010-04-27,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Garen_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GarenQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GarenW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GarenE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GarenR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Garen_Passive.png
2034-12-27,gnar,ナー,ミッシングリンク,,ファイター,フレヨルド,「ナー！」,Top,2014-08-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gnar_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GnarQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GnarW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GnarE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GnarR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Gnar_Passive.png
2034-02-22,gragas,グラガス,騒乱の飲んだくれ,,ファイター,フレヨルド,「ほれ！コイツをグイッといけば、お前さんは男になれるぞい！」,Top,2010-02-02,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gragas_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GragasQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GragasW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GragasE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GragasR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/GragasPassiveHeal.png
2034-07-11,graves,グレイブス,無法者,,マークスマン,ビルジウォーター,「俺が欲しいのはお前の金だ。お前の首じゃない。だから英雄になろうなんて考えるなよ」,Jungle,2011-10-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Graves_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GravesQLineSpell.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GravesSmokeGrenade.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GravesMove.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GravesChargeShot.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/GravesTrueGrit.png
2034-05-17,gwen,グウェン,聖なるお針子,,ファイター,シャドウアイル,「背中に当たるこの風の心地よさ…失いたくありません」,Top,2021-04-15,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Gwen_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GwenQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GwenW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GwenE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/GwenR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Gwen_Passive.png
